,Timestamp,Email address,Google_Score,Name,IITP webmail,Phone (10 digit only),Roll Number,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,Score_after_negative_marking,Status_Answer
359,07-08-2021 12:22,nina_gilbert992@tonsy.org,40.0/112,Nina Gilbert,nina_gilbert1954@iitp.ac.in,7081750654,1401CB43,Option A,Option B,Option B,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option C,Option A,Option A,Option A,Option A,Option A,Option C,Option D,Option A,Option A,Option A,Option B,4.0 / 112,"(10.0 , 18.0 , 0)"
360,07-08-2021 12:22,bryce_clifford4868@bretoux.com,36.0/112,Bryce Clifford,bryce_clifford8003@iitp.ac.in,9565096194,1401CS77,Option A,Option B,Option C,,Option C,Option C,,Option D,,,,,,,Option B,Option C,Option C,Option D,,Option D,Option A,Option C,Option C,,,Option A,,Option B,22.0 / 112,"(9.0 , 7.0 , 12)"
361,07-08-2021 12:22,alessandra_russell3846@joiniaa.com,76.0/112,Alessandra Russell,alessandra_russell5263@iitp.ac.in,9392562275,1401CS81,Option A,,Option B,Option C,,Option C,Option A,Option D,Option A,Option A,,Option A,Option D,Option D,Option B,Option B,Option C,Option D,Option B,Option D,,,Option A,Option D,,Option A,Option C,Option B,70.0 / 112,"(19.0 , 3.0 , 6)"
362,07-08-2021 12:22,noah_truscott4150@bauros.biz,32.0/112,Noah Truscott,noah_truscott4564@iitp.ac.in,7763855735,1401CB56,Option A,Option D,Option B,,,Option D,,Option B,,Option A,Option C,,,,,,,,,Option D,Option A,,,,,Option A,,Option B,26.0 / 112,"(8.0 , 3.0 , 17)"
363,07-08-2021 12:22,benjamin_west5914@fuliss.net,60.0/112,Benjamin West,benjamin_west4899@iitp.ac.in,8058744536,1401CB41,Option A,Option D,Option B,Option C,Option B,Option C,,,Option A,Option A,Option B,Option A,Option D,,Option C,,Option C,Option D,,,Option A,,,Option D,,Option A,,Option B,54.0 / 112,"(15.0 , 3.0 , 10)"
364,07-08-2021 12:22,rihanna_noach1460@muall.tech,64.0/112,Rihanna Noach,rihanna_noach5907@iitp.ac.in,8235710812,1401CB60,Option A,Option D,Option D,Option C,Option B,Option B,Option D,Option D,,Option A,Option C,Option B,Option D,,Option B,Option B,Option C,Option A,,Option D,Option C,Option A,Option A,Option B,Option D,Option A,Option B,Option B,46.0 / 112,"(16.0 , 9.0 , 3)"
365,07-08-2021 12:22,lexi_wilcox4501@infotech44.tech,32.0/112,Lexi Wilcox,lexi_wilcox8273@iitp.ac.in,9140225718,1401CE65,Option D,,Option B,Option C,,Option C,Option D,,,Option A,,,,,,,,Option D,,,,,,Option C,,Option A,Option A,Option D,26.0 / 112,"(8.0 , 3.0 , 17)"
366,07-08-2021 12:22,benny_dickson5188@irrepsy.com,48.0/112,Benny Dickson,benny_dickson4900@iitp.ac.in,8949399208,1401CB39,,,Option B,Option C,,Option C,,Option D,,Option A,Option C,Option A,,,Option B,,Option A,Option D,,Option D,Option A,,Option A,Option C,,Option C,Option D,,40.0 / 112,"(12.0 , 4.0 , 12)"
367,07-08-2021 12:22,andie_stewart4419@brety.org,36.0/112,Andie Stewart,andie_stewart6437@iitp.ac.in,8707597012,1401CE24,Option A,Option D,,,Option B,,,Option D,,,Option C,,,,Option B,,,,Option C,Option B,Option A,,Option A,,Option B,Option A,,Option B,28.0 / 112,"(9.0 , 4.0 , 15)"
368,07-08-2021 12:22,phillip_douglas2850@bretoux.com,64.0/112,Phillip Douglas,phillip_douglas9924@iitp.ac.in,7042265780,1401CE22,,,,Option C,Option A,Option C,Option D,Option D,,,,Option A,Option D,,Option B,,Option C,Option D,Option C,,Option A,Option D,Option A,Option D,Option D,Option A,Option C,Option D,58.0 / 112,"(16.0 , 3.0 , 9)"
369,07-08-2021 12:22,gil_victor7533@bungar.biz,52.0/112,Gil Victor,gil_victor5228@iitp.ac.in,7497052127,1401CB27,Option A,,Option B,Option C,,Option B,Option D,,Option A,,Option C,Option D,,,,Option D,Option C,Option D,Option A,Option D,Option B,,Option B,Option D,,,Option C,Option D,42.0 / 112,"(13.0 , 5.0 , 10)"
370,07-08-2021 12:22,johnny_horton7882@iatim.tech,60.0/112,Johnny Horton,johnny_horton4977@iitp.ac.in,8779795219,1401CS46,,,Option B,Option C,,Option C,,Option D,,Option D,Option C,Option A,,,,Option D,Option C,,Option B,,Option D,Option B,Option A,Option D,Option D,Option A,Option C,Option D,54.0 / 112,"(15.0 , 3.0 , 10)"
371,07-08-2021 12:22,jacob_nicolas5444@extex.org,44.0/112,Jacob Nicolas,jacob_nicolas2886@iitp.ac.in,9528929058,1401CB28,Option D,Option D,Option B,Option D,,,Option B,,,,Option A,Option A,Option D,Option A,,,Option C,Option D,,,,Option A,Option A,,Option D,Option A,Option B,Option D,32.0 / 112,"(11.0 , 6.0 , 11)"
372,07-08-2021 12:22,nicholas_graham9129@ovock.tech,44.0/112,Nicholas Graham,nicholas_graham6943@iitp.ac.in,7763053275,1401CE07,Option A,,Option B,,,Option C,,,Option A,,Option D,Option D,,Option D,Option B,,Option C,Option D,,,,Option A,,,,Option A,,Option D,40.0 / 112,"(11.0 , 2.0 , 15)"
373,07-08-2021 12:22,iris_yard6560@hourpy.biz,80.0/112,Iris Yard,iris_yard1999@iitp.ac.in,9966432299,1401CS50,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,,Option A,Option D,Option D,Option B,,Option C,Option D,,Option D,,Option A,,Option D,,Option A,Option C,Option D,80.0 / 112,"(20.0 , 0.0 , 8)"
374,07-08-2021 12:22,helen_matthews5352@infotech44.tech,12.0/112,Helen Matthews,helen_matthews674@iitp.ac.in,8989596548,1401ME31,,,Option B,,,,Option A,,,,,,,Option D,,,,,,,,,,,,,Option C,,10.0 / 112,"(3.0 , 1.0 , 24)"
375,07-08-2021 12:22,samantha_funnell1100@atink.com,96.0/112,Samantha Funnell,samantha_funnell2354@iitp.ac.in,8969507415,1401ME05,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option A,Option A,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D,94.0 / 112,"(24.0 , 1.0 , 3)"
376,07-08-2021 12:22,alex_baldwin3106@deavo.com,56.0/112,Alex Baldwin,alex_baldwin8946@iitp.ac.in,8210737471,1401CS07,,,Option B,Option C,Option B,Option C,,,,Option A,Option C,,,Option D,Option D,Option D,,Option D,Option B,,Option D,,Option A,Option D,Option D,Option C,,Option D,50.0 / 112,"(14.0 , 3.0 , 11)"
377,07-08-2021 12:22,jacqueline_thomson9885@hourpy.biz,92.0/112,Jacqueline Thomson,jacqueline_thomson8601@iitp.ac.in,8765975963,1401EE09,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,Option D,Option A,Option C,Option B,88.0 / 112,"(23.0 , 2.0 , 3)"
378,07-08-2021 12:22,kurt_ross7940@twipet.com,44.0/112,Kurt Ross,kurt_ross2895@iitp.ac.in,7900195823,1401ME49,,,Option B,Option C,,,,Option C,,,Option D,Option A,,,Option B,,Option C,Option D,Option A,Option D,,,Option A,Option D,,Option A,Option C,Option A,36.0 / 112,"(11.0 , 4.0 , 13)"
379,07-08-2021 12:22,dani_cooper327@liret.org,84.0/112,Dani Cooper,dani_cooper9948@iitp.ac.in,6302376836,1401ME37,Option A,Option D,Option B,Option C,,Option C,Option A,Option D,Option A,Option B,Option B,Option A,Option D,Option D,Option B,Option B,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option B,Option B,72.0 / 112,"(21.0 , 6.0 , 1)"
380,07-08-2021 12:22,deborah_casey8007@kideod.biz,64.0/112,Deborah Casey,deborah_casey2728@iitp.ac.in,9325648631,1401CS35,Option C,,Option B,Option D,Option B,,,Option D,Option A,,,,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option A,Option A,,Option D,Option A,Option C,Option D,60.0 / 112,"(16.0 , 2.0 , 10)"
381,07-08-2021 12:22,havana_isaac1310@bretoux.com,88.0/112,Havana Isaac,havana_isaac8410@iitp.ac.in,9519199509,1401MM05,Option A,Option D,Option B,Option C,,Option C,Option A,Option D,,Option A,Option C,Option D,Option D,Option B,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option D,80.0 / 112,"(22.0 , 4.0 , 2)"
382,07-08-2021 12:22,carter_lloyd1388@gembat.biz,100.0/112,Carter Lloyd,carter_lloyd7303@iitp.ac.in,9967365200,1401CS05,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option D,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,94.0 / 112,"(25.0 , 3.0 , 0)"
383,07-08-2021 12:22,marjorie_hope8482@ovock.tech,76.0/112,Marjorie Hope,marjorie_hope5323@iitp.ac.in,7877104600,1401CE15,Option A,Option B,Option B,Option C,Option C,Option C,Option D,Option D,Option C,Option A,Option B,Option A,Option D,Option C,Option B,Option B,Option C,Option D,Option B,Option A,Option A,Option C,Option A,Option D,Option D,Option A,Option C,Option B,58.0 / 112,"(19.0 , 9.0 , 0)"
384,07-08-2021 12:22,sofia_skinner4826@guentu.biz,76.0/112,Sofia Skinner,sofia_skinner4427@iitp.ac.in,9921664051,1401EE03,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option C,Option A,,,Option B,,Option C,Option D,,,Option A,Option A,,Option D,,Option A,Option C,Option D,76.0 / 112,"(19.0 , 0.0 , 9)"
385,07-08-2021 12:22,william_mason3694@mafthy.com,100.0/112,William Mason,william_mason7626@iitp.ac.in,7880353432,1401ME28,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option A,Option A,Option D,,Option A,Option C,Option D,96.0 / 112,"(25.0 , 2.0 , 1)"
386,07-08-2021 12:22,bryce_wilde9925@kideod.biz,32.0/112,Bryce Wilde,bryce_wilde8169@iitp.ac.in,9771859794,1401MM22,Option A,,Option B,Option C,,,,,,,Option D,Option D,,,Option B,,Option C,Option D,,,,Option A,,,,,,Option D,28.0 / 112,"(8.0 , 2.0 , 18)"
387,07-08-2021 12:22,nick_clayton142@jiman.org,36.0/112,Nick Clayton,nick_clayton1261@iitp.ac.in,9876543215,1901CE69,Option A,,,,,,Option D,Option D,Option B,,,Option A,Option D,,Option B,,Option C,Option D,,,,,Option A,,,,,,34.0 / 112,"(9.0 , 1.0 , 18)"
388,07-08-2021 12:23,chris_lunt5132@bauros.biz,40.0/112,Chris Lunt,chris_lunt4788@iitp.ac.in,9177466951,1401EE19,Option A,,Option B,Option C,Option C,Option C,,,,Option A,Option D,,,,Option B,Option D,,Option A,,,,Option A,,,Option D,Option C,,Option D,32.0 / 112,"(10.0 , 4.0 , 14)"
389,07-08-2021 12:23,valentina_snell4052@supunk.biz,36.0/112,Valentina Snell,valentina_snell5918@iitp.ac.in,8004319883,1401CE19,,Option D,,Option C,,,Option D,,,Option D,Option C,Option A,,,,Option C,Option C,,,,Option A,,,,,Option A,Option C,,32.0 / 112,"(9.0 , 2.0 , 17)"
390,07-08-2021 12:23,denny_whitmore6196@infotech44.tech,68.0/112,Denny Whitmore,denny_whitmore566@iitp.ac.in,7480889813,1401CE01,Option A,Option D,,Option C,,Option C,Option D,Option A,Option C,Option A,,Option A,Option B,Option B,Option B,Option D,Option C,Option D,Option B,Option A,,Option B,Option A,Option D,,Option A,Option C,Option D,56.0 / 112,"(17.0 , 6.0 , 5)"
391,07-08-2021 12:24,caitlyn_yarwood4974@deavo.com,84.0/112,Caitlyn Yarwood,caitlyn_yarwood7969@iitp.ac.in,9145935787,1401EE50,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,,Option A,Option B,,Option B,Option D,Option C,Option D,Option B,,,Option B,Option A,Option D,Option B,Option A,Option C,Option D,78.0 / 112,"(21.0 , 3.0 , 4)"
392,07-08-2021 12:26,nathan_ebbs6353@bretoux.com,44.0/112,Nathan Ebbs,nathan_ebbs4812@iitp.ac.in,8795972438,1401CB64,,,,,,Option C,Option D,Option D,,,,,Option D,Option D,,,Option C,,,Option D,,,Option A,,Option D,Option A,Option C,,44.0 / 112,"(11.0 , 0.0 , 17)"
393,07-08-2021 12:46,alan_yarwood8469@twipet.com,44.0/112,Alan Yarwood,alan_yarwood6721@iitp.ac.in,8000822246,1401ME08,,,Option B,,,,,,,Option A,,Option A,Option D,,Option B,,Option C,Option D,,,Option A,,,Option D,,Option A,Option C,,44.0 / 112,"(11.0 , 0.0 , 17)"
